;F_cens;P_cens;R_cens;F_mfcc;P_mfcc;R_mfcc;param;kernel_size;threshold
339;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.15000000000000002
340;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.2
341;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.25
342;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.30000000000000004
343;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.35000000000000003
344;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.4
345;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.45
346;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.5
347;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.55
348;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.6000000000000001
349;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.65
350;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.7000000000000001
351;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.75
352;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8
353;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8500000000000001
354;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9
355;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9500000000000001
356;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;1.0
357;0.08695652173913043;0.1111111111111111;0.07142857142857142;0.0;0.0;0.0;(9, 2);40;0.0
358;0.08695652173913043;0.1111111111111111;0.07142857142857142;0.0;0.0;0.0;(9, 2);40;0.05
359;0.08888888888888888;0.1111111111111111;0.07407407407407407;0.0;0.0;0.0;(9, 2);40;0.1
360;0.08888888888888888;0.1111111111111111;0.07407407407407407;0.0;0.0;0.0;(9, 2);40;0.15000000000000002
361;0.09302325581395349;0.1111111111111111;0.08;0.0;0.0;0.0;(9, 2);40;0.2
362;0.05405405405405406;0.05555555555555555;0.05263157894736842;0.0;0.0;0.0;(9, 2);40;0.25
363;0.0625;0.05555555555555555;0.07142857142857142;0.0;0.0;0.0;(9, 2);40;0.30000000000000004
364;0.07407407407407407;0.05555555555555555;0.1111111111111111;0.0;0.0;0.0;(9, 2);40;0.35000000000000003
365;0.07692307692307691;0.05555555555555555;0.125;0.0;0.0;0.0;(9, 2);40;0.4
366;0.09523809523809525;0.05555555555555555;0.3333333333333333;0.0;0.0;0.0;(9, 2);40;0.45
367;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.5
368;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.55
369;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.6000000000000001
370;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.65
371;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.7000000000000001
372;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.75
373;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8
374;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8500000000000001
375;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9
376;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9500000000000001
377;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;1.0
378;0.07142857142857144;0.06666666666666667;0.07692307692307693;0.0;0.0;0.0;(9, 2);40;0.0
379;0.07142857142857144;0.06666666666666667;0.07692307692307693;0.0;0.0;0.0;(9, 2);40;0.05
380;0.07142857142857144;0.06666666666666667;0.07692307692307693;0.0;0.0;0.0;(9, 2);40;0.1
381;0.07142857142857144;0.06666666666666667;0.07692307692307693;0.0;0.0;0.0;(9, 2);40;0.15000000000000002
382;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.2
383;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.25
384;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.30000000000000004
385;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.35000000000000003
386;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.4
387;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.45
388;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.5
389;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.55
390;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.6000000000000001
391;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.65
392;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.7000000000000001
393;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.75
394;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8
395;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8500000000000001
396;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9
397;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9500000000000001
398;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;1.0
399;0.15384615384615383;0.16666666666666666;0.14285714285714285;0.0;0.0;0.0;(9, 2);40;0.0
400;0.15384615384615383;0.16666666666666666;0.14285714285714285;0.0;0.0;0.0;(9, 2);40;0.05
401;0.16666666666666666;0.16666666666666666;0.16666666666666666;0.0;0.0;0.0;(9, 2);40;0.1
402;0.16666666666666666;0.16666666666666666;0.16666666666666666;0.0;0.0;0.0;(9, 2);40;0.15000000000000002
403;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.2
404;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.25
405;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.30000000000000004
406;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.35000000000000003
407;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.4
408;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.45
409;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.5
410;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.55
411;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.6000000000000001
412;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.65
413;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.7000000000000001
414;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.75
415;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8
416;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8500000000000001
417;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9
418;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9500000000000001
419;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;1.0
420;0.0;0.0;0.0;0.2;0.5;0.125;(9, 2);40;0.0
421;0.0;0.0;0.0;0.2;0.5;0.125;(9, 2);40;0.05
422;0.0;0.0;0.0;0.2;0.5;0.125;(9, 2);40;0.1
423;0.0;0.0;0.0;0.2;0.5;0.125;(9, 2);40;0.15000000000000002
424;0.0;0.0;0.0;0.25;0.5;0.16666666666666666;(9, 2);40;0.2
425;0.0;0.0;0.0;0.28571428571428575;0.5;0.2;(9, 2);40;0.25
426;0.0;0.0;0.0;0.28571428571428575;0.5;0.2;(9, 2);40;0.30000000000000004
427;0.0;0.0;0.0;0.28571428571428575;0.5;0.2;(9, 2);40;0.35000000000000003
428;0.0;0.0;0.0;0.4;0.5;0.3333333333333333;(9, 2);40;0.4
429;0.0;0.0;0.0;0.4;0.5;0.3333333333333333;(9, 2);40;0.45
430;0.0;0.0;0.0;0.4;0.5;0.3333333333333333;(9, 2);40;0.5
431;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.55
432;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.6000000000000001
433;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.65
434;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.7000000000000001
435;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.75
436;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8
437;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8500000000000001
438;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9
439;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9500000000000001
440;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;1.0
441;0.09090909090909091;0.125;0.07142857142857142;0.09090909090909091;0.125;0.07142857142857142;(9, 2);40;0.0
442;0.09090909090909091;0.125;0.07142857142857142;0.09523809523809525;0.125;0.07692307692307693;(9, 2);40;0.05
443;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.1
444;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.15000000000000002
445;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.2
446;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.25
447;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.30000000000000004
448;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.35000000000000003
449;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.4
450;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.45
451;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.5
452;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.55
453;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.6000000000000001
454;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.65
455;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.7000000000000001
456;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.75
457;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8
458;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8500000000000001
459;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9
460;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9500000000000001
461;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;1.0
462;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.0
463;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.05
464;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.1
465;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.15000000000000002
466;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.2
467;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.25
468;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.30000000000000004
469;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.35000000000000003
470;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.4
471;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.45
472;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.5
473;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.55
474;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.6000000000000001
475;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.65
476;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.7000000000000001
477;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.75
478;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8
479;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8500000000000001
480;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9
481;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9500000000000001
482;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;1.0
483;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.0
484;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.05
485;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.1
486;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.15000000000000002
487;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.2
488;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.25
489;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.30000000000000004
490;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.35000000000000003
491;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.4
492;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.45
493;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.5
494;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.55
495;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.6000000000000001
496;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.65
497;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.7000000000000001
498;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.75
499;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8
500;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8500000000000001
501;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9
502;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9500000000000001
503;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;1.0
504;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.0
505;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.05
506;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.1
507;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.15000000000000002
508;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.2
509;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.25
510;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.30000000000000004
511;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.35000000000000003
512;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.4
513;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.45
514;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.5
515;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.55
516;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.6000000000000001
517;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.65
518;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.7000000000000001
519;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.75
520;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8
521;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8500000000000001
522;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9
523;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9500000000000001
524;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;1.0
525;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.0
526;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.05
527;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.1
528;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.15000000000000002
529;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.2
530;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.25
531;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.30000000000000004
532;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.35000000000000003
533;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.4
534;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.45
535;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.5
536;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.55
537;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.6000000000000001
538;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.65
539;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.7000000000000001
540;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.75
541;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8
542;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8500000000000001
543;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9
544;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9500000000000001
545;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;1.0
546;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.0
547;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.05
548;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.1
549;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.15000000000000002
550;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.2
551;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.25
552;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.30000000000000004
553;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.35000000000000003
554;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.4
555;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.45
556;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.5
557;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.55
558;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.6000000000000001
559;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.65
560;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.7000000000000001
561;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.75
562;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8
563;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8500000000000001
564;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9
565;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9500000000000001
566;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;1.0
567;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.0
568;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.05
569;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.1
570;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.15000000000000002
571;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.2
572;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.25
573;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.30000000000000004
574;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.35000000000000003
575;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.4
576;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.45
577;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.5
578;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.55
579;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.6000000000000001
580;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.65
581;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.7000000000000001
582;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.75
583;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8
584;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8500000000000001
585;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9
586;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9500000000000001
587;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;1.0
588;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.0
589;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.05
590;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.1
591;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.15000000000000002
592;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.2
593;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.25
594;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.30000000000000004
595;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.35000000000000003
596;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.4
597;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.45
598;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.5
599;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.55
600;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.6000000000000001
601;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.65
602;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.7000000000000001
603;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.75
604;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8
605;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8500000000000001
606;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9
607;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9500000000000001
608;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;1.0
609;0.07407407407407408;0.1;0.058823529411764705;0.0;0.0;0.0;(9, 2);40;0.0
610;0.07407407407407408;0.1;0.058823529411764705;0.0;0.0;0.0;(9, 2);40;0.05
611;0.08;0.1;0.06666666666666667;0.0;0.0;0.0;(9, 2);40;0.1
612;0.10000000000000002;0.1;0.1;0.0;0.0;0.0;(9, 2);40;0.15000000000000002
613;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.2
614;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.25
615;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.30000000000000004
616;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.35000000000000003
617;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.4
618;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.45
619;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.5
620;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.55
621;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.6000000000000001
622;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.65
623;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.7000000000000001
624;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.75
625;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8
626;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8500000000000001
627;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9
628;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9500000000000001
629;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;1.0
630;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.0
631;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.05
632;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.1
633;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.15000000000000002
634;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.2
635;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.25
636;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.30000000000000004
637;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.35000000000000003
638;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.4
639;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.45
640;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.5
641;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.55
642;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.6000000000000001
643;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.65
644;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.7000000000000001
645;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.75
646;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8
647;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8500000000000001
648;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9
649;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9500000000000001
650;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;1.0
651;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.0
652;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.05
653;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.1
654;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.15000000000000002
655;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.2
656;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.25
657;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.30000000000000004
658;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.35000000000000003
659;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.4
660;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.45
661;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.5
662;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.55
663;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.6000000000000001
664;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.65
665;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.7000000000000001
666;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.75
667;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8
668;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8500000000000001
669;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9
670;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9500000000000001
671;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;1.0
672;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.0
673;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.05
674;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.1
675;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.15000000000000002
676;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.2
677;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.25
678;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.30000000000000004
679;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.35000000000000003
680;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.4
